firstname,obs,pcthispanic,pctwhite,pctblack,pctapi,pctaian,pct2prace
BARBARA,12854,1.6259999999999999,93.067999999999998,4.5510000000000002,0.58299999999999996,9.2999999999999999E-2,7.8E-2
BARBRA,66,3.03,92.424000000000007,4.5449999999999999,0,0,0
BARNEY,65,4.6150000000000002,76.923000000000002,9.2309999999999999,9.2309999999999999,0,0
BARRETT,91,0,96.703000000000003,2.198,1.099,0,0
BARRIE,41,0,100,0,0,0,0
BARRON,31,0,70.968000000000004,25.806000000000001,0,3.226,0
BARRY,2515,0.59599999999999997,95.149000000000001,2.903,1.034,0.11899999999999999,0.19900000000000001
BART,279,0.71699999999999997,96.774000000000001,0.71699999999999997,1.792,0,0
BARTHOLOMEW,47,2.1280000000000001,78.722999999999999,14.894,2.1280000000000001,0,2.1280000000000001
BARTLEY,32,0,100,0,0,0,0
BARTON,152,1.3160000000000001,98.025999999999996,0,0.65800000000000003,0,0
BASIL,76,1.3160000000000001,90.789000000000001,7.8949999999999996,0,0,0
BASSAM,53,0,88.679000000000002,0,9.4339999999999993,1.887,0
BAXTER,15,0,100,0,0,0,0
BEATA,81,0,96.296000000000006,0,3.7040000000000002,0,0
BEATE,31,0,96.774000000000001,0,3.226,0,0
BEATRICE,368,14.13,61.957000000000001,19.292999999999999,3.8039999999999998,0.81499999999999995,0
BEATRIZ,267,79.025999999999996,16.478999999999999,0.749,3.7450000000000001,0,0
BEAU,150,0,98,0,1.333,0,0.66700000000000004
BECKIE,21,0,100,0,0,0,0
BECKY,769,2.081,93.498000000000005,0.78,3.5110000000000001,0,0.13
BELEN,48,56.25,18.75,2.0830000000000002,22.917000000000002,0,0
BELINDA,542,10.148,70.295000000000002,14.207000000000001,4.6130000000000004,0,0.73799999999999999
BELLA,63,3.1749999999999998,74.602999999999994,1.587,19.047999999999998,0,1.587
BEN,634,3.3119999999999998,77.129000000000005,3.6280000000000001,15.615,0,0.315
BENEDETTO,24,0,100,0,0,0,0
BENEDICT,96,4.1669999999999998,64.582999999999998,6.25,23.957999999999998,0,1.042
BENIGNO,30,80,3.3330000000000002,0,16.667000000000002,0,0
BENITA,95,18.946999999999999,49.473999999999997,23.158000000000001,8.4209999999999994,0,0
BENITO,136,80.147000000000006,8.8239999999999998,0.73499999999999999,10.294,0,0
BENJAMIN,4232,6.8760000000000003,85.183999999999997,2.9060000000000001,4.6790000000000003,0.16500000000000001,0.189
BENNETT,115,0,91.304000000000002,4.3479999999999999,4.3479999999999999,0,0
BENNIE,148,4.7300000000000004,61.485999999999997,32.432000000000002,0.67600000000000005,0,0.67600000000000005
BENNY,211,9.0050000000000008,61.610999999999997,5.6870000000000003,21.327000000000002,1.4219999999999999,0.94799999999999995
BENSON,47,0,40.426000000000002,6.383,53.191000000000003,0,0
BENTON,39,2.5640000000000001,89.744,0,5.1280000000000001,2.5640000000000001,0
BERNABE,31,70.968000000000004,3.226,0,25.806000000000001,0,0
BERNADETTE,672,8.4819999999999993,75,8.9290000000000003,6.8449999999999998,0.29799999999999999,0.44600000000000001
BERNADINE,100,4,75,17,4,0,0
BERNARD,1244,1.768,84.486000000000004,10.209,3.3759999999999999,0,0.161
BERNARDINO,35,74.286000000000001,14.286,0,11.429,0,0
BERNARDO,133,72.180000000000007,9.0229999999999997,2.2559999999999998,16.541,0,0
BERNHARD,54,0,98.147999999999996,0,1.8520000000000001,0,0
BERNICE,319,5.9560000000000004,65.203999999999994,26.332000000000001,2.508,0,0
BERNIE,78,11.538,70.513000000000005,5.1280000000000001,12.821,0,0
BERT,198,1.01,89.899000000000001,1.01,8.0809999999999995,0,0
BERTA,60,56.667000000000002,38.332999999999998,3.3330000000000002,1.667,0,0
BERTHA,439,61.503,25.285,12.073,0.91100000000000003,0.22800000000000001,0
BERTRAM,45,0,60,31.111000000000001,8.8889999999999993,0,0
BERTRAND,41,2.4390000000000001,68.293000000000006,19.512,7.3170000000000002,0,2.4390000000000001
BERYL,66,0,86.364000000000004,9.0909999999999993,3.03,1.5149999999999999,0
BESSIE,122,4.0979999999999999,49.18,40.984000000000002,5.7380000000000004,0,0
BETH,2511,0.51800000000000002,98.566000000000003,0.35799999999999998,0.438,0,0.11899999999999999
BETHANN,41,0,100,0,0,0,0
BETHANNE,27,0,100,0,0,0,0
BETHANY,599,0.66800000000000004,96.995000000000005,1.169,0.66800000000000004,0.16700000000000001,0.33400000000000002
BETSY,503,3.976,91.450999999999993,1.59,2.7829999999999999,0.19900000000000001,0
BETTE,162,1.2350000000000001,96.914000000000001,1.2350000000000001,0.61699999999999999,0,0
BETTIE,88,1.1359999999999999,64.772999999999996,31.818000000000001,1.1359999999999999,1.1359999999999999,0
BETTINA,90,6.6669999999999998,80,8.8889999999999993,3.3330000000000002,1.111,0
BETTY,2875,2.9569999999999999,82.296000000000006,10.47,3.9649999999999999,0.13900000000000001,0.17399999999999999
BETTYE,78,0,57.692,41.026000000000003,0,1.282,0
BEULAH,35,0,65.713999999999999,31.428999999999998,2.8570000000000002,0,0
BEVERLEY,104,0.96199999999999997,87.5,9.6150000000000002,0.96199999999999997,0,0.96199999999999997
BEVERLY,2997,1.5349999999999999,87.855000000000004,9.1419999999999995,1.1339999999999999,0.13300000000000001,0.2
BHARAT,79,0,21.518999999999998,0,77.215000000000003,1.266,0
BHAVNA,37,2.7029999999999998,21.622,0,75.676000000000002,0,0
BHUPINDER,31,0,22.581,6.452,64.516000000000005,6.452,0
BIANCA,113,34.512999999999998,58.406999999999996,6.1950000000000003,0.88500000000000001,0,0
BIBI,54,5.556,33.332999999999998,3.7040000000000002,53.704000000000001,1.8520000000000001,1.8520000000000001
BIJAN,37,0,86.486000000000004,0,13.513999999999999,0,0
BILL,590,2.7120000000000002,83.897999999999996,2.7120000000000002,10.339,0.16900000000000001,0.16900000000000001
BILLIE,456,2.1930000000000001,89.912000000000006,5.9210000000000003,1.0960000000000001,0.219,0.65800000000000003
BILLY,1274,2.9830000000000001,84.301000000000002,7.8490000000000002,4.0030000000000001,0.39200000000000002,0.47099999999999997
BIN,95,0,3.1579999999999999,0,96.841999999999999,0,0
BINA,32,3.125,25,0,62.5,9.375,0
BING,97,2.0619999999999998,6.1859999999999999,0,91.753,0,0
BINH,142,1.4079999999999999,4.2249999999999996,0,94.366,0,0
BIPIN,32,0,34.375,3.125,56.25,6.25,0
BIRGIT,42,0,97.619,0,2.3809999999999998,0,0
BIRGITTA,23,0,100,0,0,0,0
BJORN,41,0,100,0,0,0,0
BLAINE,203,0,97.537000000000006,1.478,0.49299999999999999,0.49299999999999999,0
BLAIR,271,0.36899999999999999,97.048000000000002,2.214,0.36899999999999999,0,0
BLAISE,34,0,88.234999999999999,8.8239999999999998,2.9409999999999998,0,0
BLAKE,567,0.70499999999999996,97.001999999999995,1.0580000000000001,1.2350000000000001,0,0
BLANCA,489,91.206999999999994,7.9749999999999996,0.20399999999999999,0.61299999999999999,0,0
BLANCHE,91,1.099,80.22,13.186999999999999,2.198,2.198,1.099
BLAS,32,93.75,6.25,0,0,0,0
BLYTHE,37,2.7029999999999998,94.594999999999999,0,2.7029999999999998,0,0
BO,134,0,24.626999999999999,0,73.881,0.746,0.746
BOB,256,1.1719999999999999,85.546999999999997,2.734,10.156000000000001,0.39100000000000001,0
BOBBI,179,1.6759999999999999,97.206999999999994,0,0.55900000000000005,0,0.55900000000000005
BOBBIE,407,1.72,80.834999999999994,15.725,0.49099999999999999,0.73699999999999999,0.49099999999999999
BOBBY,1129,2.923,78.122,13.728999999999999,4.2519999999999998,0.35399999999999998,0.62
BOGDAN,79,0,98.733999999999995,0,1.266,0,0
BOGUSLAW,22,0,100,0,0,0,0
BOHDAN,28,0,100,0,0,0,0
BONG,35,0,5.7140000000000004,0,94.286000000000001,0,0
BONIFACIO,53,69.811000000000007,3.774,0,24.527999999999999,0,1.887
BONITA,309,1.294,86.084000000000003,11.65,0.97099999999999997,0,0
BONNI,18,0,100,0,0,0,0
BONNIE,2864,0.80300000000000005,96.683000000000007,1.0469999999999999,1.327,7.0000000000000007E-2,7.0000000000000007E-2
BONNY,63,0,95.238,1.587,3.1749999999999998,0,0
BORIS,280,4.6429999999999998,91.429000000000002,2.8570000000000002,1.071,0,0
BOYD,190,0.52600000000000002,96.316000000000003,1.579,1.0529999999999999,0,0.52600000000000002
BOZENA,69,0,100,0,0,0,0
BRAD,1434,0.34899999999999998,97.908000000000001,0.97599999999999998,0.34899999999999998,0.41799999999999998,0
BRADD,16,0,100,0,0,0,0
BRADEN,66,0,98.484999999999999,0,0,1.5149999999999999,0
BRADFORD,570,0.52600000000000002,96.14,1.754,1.579,0,0
BRADLEY,3619,0.221,98.867000000000004,0.193,0.52500000000000002,0.13800000000000001,5.5E-2
BRADLY,71,1.4079999999999999,98.591999999999999,0,0,0,0
BRADY,202,1.4850000000000001,93.069000000000003,3.96,1.4850000000000001,0,0
BRANDEN,50,2,96,0,0,0,2
BRANDI,537,2.6070000000000002,90.875,5.7729999999999997,0.372,0,0.372
BRANDIE,75,0,94.667000000000002,4,1.333,0,0
BRANDON,2681,1.6779999999999999,91.980999999999995,3.7669999999999999,2.1259999999999999,0.29799999999999999,0.14899999999999999
BRANDT,56,0,98.213999999999999,1.786,0,0,0
BRANDY,517,3.4820000000000002,90.715999999999994,3.4820000000000002,0.96699999999999997,0.38700000000000001,0.96699999999999997
BRANKO,20,0,100,0,0,0,0
BRANNON,25,0,100,0,0,0,0
BRANT,96,0,97.917000000000002,2.0830000000000002,0,0,0
BREANNA,49,2.0409999999999999,93.878,4.0819999999999999,0,0,0
BREANNE,52,1.923,90.385000000000005,1.923,1.923,3.8460000000000001,0
BREE,42,0,95.238,4.7619999999999996,0,0,0
BRENDA,5117,4.8860000000000001,84.463999999999999,9.1259999999999994,1.1140000000000001,0.19500000000000001,0.215
BRENDAN,524,0.76300000000000001,97.900999999999996,0.191,0.95399999999999996,0.191,0
BRENDON,64,1.5629999999999999,92.188000000000002,4.6879999999999997,0,0,1.5629999999999999
BRENNA,81,1.2350000000000001,98.765000000000001,0,0,0,0
BRENNAN,61,1.639,95.081999999999994,1.639,1.639,0,0
BRENT,2108,0.80600000000000005,97.248999999999995,0.996,0.71199999999999997,0.19,4.7E-2
BRENTON,61,0,95.081999999999994,4.9180000000000001,0,0,0
BRET,417,0.24,98.320999999999998,1.1990000000000001,0,0.24,0
BRETT,1951,0.35899999999999999,98.36,0.871,0.25600000000000001,0.10299999999999999,5.0999999999999997E-2
BRIAN,18306,0.71599999999999997,96.182000000000002,1.3380000000000001,1.59,9.8000000000000004E-2,7.5999999999999998E-2
BRIANA,102,6.8630000000000004,91.176000000000002,0.98,0.98,0,0
BRIANNA,104,2.8849999999999998,95.191999999999993,0.96199999999999997,0.96199999999999997,0,0
BRIANNE,93,1.075,98.924999999999997,0,0,0,0
BRICE,84,0,97.619,0,2.3809999999999998,0,0
BRIDGET,779,1.4119999999999999,92.94,5.0060000000000002,0.64200000000000002,0,0
BRIDGETT,64,1.5629999999999999,82.813000000000002,15.625,0,0,0
BRIDGETTE,130,2.3079999999999998,72.308000000000007,23.846,0.76900000000000002,0.76900000000000002,0
BRIDGIT,17,0,100,0,0,0,0
BRIEN,40,2.5,92.5,2.5,2.5,0,0
BRIENNE,15,0,100,0,0,0,0
BRIGETTE,37,5.4050000000000002,86.486000000000004,8.1080000000000005,0,0,0
BRIGID,77,1.2989999999999999,97.403000000000006,0,0,0,1.2989999999999999
BRIGIDA,32,40.625,25,3.125,28.125,0,3.125
BRIGITTE,176,1.7050000000000001,90.340999999999994,3.9769999999999999,3.9769999999999999,0,0
BRIJESH,15,0,0,0,100,0,0
BRION,34,2.9409999999999998,91.176000000000002,2.9409999999999998,2.9409999999999998,0,0
BRITA,15,0,100,0,0,0,0
BRITNEY,53,1.887,92.453000000000003,5.66,0,0,0
BRITT,99,1.01,96.97,2.02,0,0,0
BRITTA,55,0,100,0,0,0,0
BRITTANY,569,0.70299999999999996,95.078999999999994,3.339,0.879,0,0
BRITTNEY,144,1.389,93.055999999999997,3.472,0.69399999999999995,1.389,0
BRITTON,57,0,98.245999999999995,1.754,0,0,0
BROCK,164,0.61,97.561000000000007,1.22,0,0,0.61
BRODIE,17,0,100,0,0,0,0
BRODY,22,0,100,0,0,0,0
BRONWYN,33,0,100,0,0,0,0
BROOK,118,0,97.457999999999998,2.5419999999999998,0,0,0
BROOKE,744,0.67200000000000004,97.311999999999998,1.3440000000000001,0.40300000000000002,0.13400000000000001,0.13400000000000001
BROOKS,151,0,99.337999999999994,0,0.66200000000000003,0,0
BRUCE,5348,0.61699999999999999,95.567999999999998,2.113,1.3839999999999999,0.20599999999999999,0.112
BRUNO,148,18.919,80.405000000000001,0.67600000000000005,0,0,0
BRYAN,3686,1.3560000000000001,93.625,2.1160000000000001,2.8210000000000002,2.7E-2,5.3999999999999999E-2
BRYANT,187,4.2779999999999996,73.262,15.507999999999999,6.952,0,0
BRYCE,236,0.84699999999999998,95.763000000000005,0.84699999999999998,2.5419999999999998,0,0
BRYN,36,5.556,91.667000000000002,0,2.778,0,0
BRYNN,30,0,100,0,0,0,0
BRYON,160,0,93.125,5.625,0.625,0,0.625
BRYSON,34,0,94.117999999999995,0,5.8819999999999997,0,0
BUCK,18,0,100,0,0,0,0
BUD,32,3.125,93.75,0,3.125,0,0
BUDDY,65,1.538,89.230999999999995,1.538,6.1539999999999999,1.538,0
BUFFY,23,0,100,0,0,0,0
BUFORD,31,0,87.096999999999994,12.903,0,0,0
BURKE,31,0,93.548000000000002,0,3.226,3.226,0
BURT,70,1.429,88.570999999999998,8.5709999999999997,1.429,0,0
BURTON,150,2,90.667000000000002,4,2.6669999999999998,0.66700000000000004,0
BYRON,589,6.9610000000000003,77.418999999999997,11.375,4.0750000000000002,0.17,0
BYUNG,89,1.1240000000000001,4.4939999999999998,0,94.382000000000005,0,0
CADE,19,0,100,0,0,0,0
CAESAR,32,40.625,46.875,3.125,9.375,0,0
CAITLIN,200,0,97.5,0.5,2,0,0
CALE,22,0,100,0,0,0,0
CALEB,235,2.1280000000000001,96.17,0.42599999999999999,0.85099999999999998,0.42599999999999999,0
CALLIE,85,0,84.706000000000003,12.941000000000001,2.3530000000000002,0,0
CALVIN,749,0.66800000000000004,58.610999999999997,25.768000000000001,14.686,0.13400000000000001,0.13400000000000001
CAM,47,0,25.532,0,74.468000000000004,0,0
CAMELIA,33,12.121,69.697000000000003,12.121,6.0609999999999999,0,0
CAMERON,553,0.54200000000000004,94.936999999999998,2.532,1.627,0.36199999999999999,0
CAMI,61,0,100,0,0,0,0
CAMIE,15,0,100,0,0,0,0
CAMILLA,80,0,92.5,7.5,0,0,0
CAMILLE,385,3.117,87.531999999999996,6.7530000000000001,2.3380000000000001,0,0.26
CAMILO,37,59.459000000000003,21.622,0,18.919,0,0
CAN,33,0,21.212,0,78.787999999999997,0,0
CANDACE,802,0.748,90.772999999999996,7.1070000000000002,1.1220000000000001,0.249,0
CANDELARIO,42,90.475999999999999,9.5239999999999991,0,0,0,0
CANDI,37,2.7029999999999998,94.594999999999999,0,0,2.7029999999999998,0
CANDICE,537,2.6070000000000002,86.778000000000006,6.1449999999999996,3.7240000000000002,0.186,0.55900000000000005
CANDIDA,38,60.526000000000003,28.946999999999999,5.2629999999999999,5.2629999999999999,0,0
CANDIDO,34,70.587999999999994,11.765000000000001,0,17.646999999999998,0,0
CANDIS,46,2.1739999999999999,86.956999999999994,8.6959999999999997,2.1739999999999999,0,0
CANDY,207,5.3140000000000001,86.472999999999999,2.899,4.8310000000000004,0.48299999999999998,0
CANDYCE,31,6.452,90.322999999999993,3.226,0,0,0
CARA,473,0.63400000000000001,95.56,2.3260000000000001,0.84599999999999997,0,0.63400000000000001
CAREN,137,0,95.62,3.65,0.73,0,0
CAREY,356,0.28100000000000003,96.347999999999999,1.6850000000000001,1.6850000000000001,0,0
CARI,195,2.0510000000000002,97.436000000000007,0,0.51300000000000001,0,0
CARIDAD,30,56.667000000000002,23.332999999999998,0,20,0,0
CARIE,62,0,98.387,0,1.613,0,0
CARIN,89,1.1240000000000001,94.382000000000005,3.371,1.1240000000000001,0,0
CARINA,64,32.813000000000002,59.375,1.5629999999999999,6.25,0,0
CARISSA,121,2.4790000000000001,88.43,3.306,5.7850000000000001,0,0
CARL,3475,0.97799999999999998,90.331000000000003,6.9349999999999996,1.41,0.115,0.23
CARLA,1643,4.9909999999999997,86.366,7.9119999999999999,0.42599999999999999,6.0999999999999999E-2,0.24299999999999999
CARLEE,25,0,100,0,0,0,0
CARLEEN,75,0,93.332999999999998,4,2.6669999999999998,0,0
CARLENE,137,0.73,86.861000000000004,8.0289999999999999,0.73,3.65,0
CARLETON,33,0,90.909000000000006,6.0609999999999999,0,3.03,0
CARLEY,26,0,100,0,0,0,0
CARLIE,32,0,100,0,0,0,0
CARLIN,31,0,87.096999999999994,6.452,6.452,0,0
CARLO,156,10.256,76.923000000000002,2.5640000000000001,10.256,0,0
CARLOS,2891,82.704999999999998,13.352,1.73,2.0409999999999999,6.9000000000000006E-2,0.104
CARLOTTA,56,1.786,62.5,30.356999999999999,1.786,1.786,1.786
CARLTON,281,1.0680000000000001,69.039000000000001,28.826000000000001,1.0680000000000001,0,0
CARLY,158,1.266,98.100999999999999,0,0.63300000000000001,0,0
CARLYN,26,0,100,0,0,0,0
CARMA,28,0,100,0,0,0,0
CARMEL,75,1.333,80,12,6.6669999999999998,0,0
CARMELA,170,15.882,77.647000000000006,1.1759999999999999,4.7060000000000004,0,0.58799999999999997
CARMELITA,76,13.157999999999999,27.632000000000001,9.2110000000000003,48.683999999999997,0,1.3160000000000001
CARMELLA,77,6.4939999999999998,87.013000000000005,5.1950000000000003,1.2989999999999999,0,0
CARMELO,91,34.066000000000003,50.548999999999999,2.198,12.087999999999999,1.099,0
CARMEN,1674,51.015999999999998,41.098999999999997,5.0179999999999998,2.6880000000000002,0.06,0.11899999999999999
CARMINE,118,1.6950000000000001,98.305000000000007,0,0,0,0
CAROL,9060,1.446,94.480999999999995,2.5609999999999999,1.258,0.121,0.13200000000000001
CAROLA,31,12.903,77.418999999999997,3.226,6.452,0,0
CAROLANN,44,4.5449999999999999,90.909000000000006,4.5449999999999999,0,0,0
CAROLE,1281,0.54600000000000004,95.16,2.5760000000000001,1.405,0,0.312
CAROLEE,53,1.887,98.113,0,0,0,0
CAROLINA,242,64.876000000000005,23.966999999999999,1.24,9.9169999999999998,0,0
CAROLINE,1255,2.948,89.481999999999999,2.8690000000000002,4.3029999999999999,0.159,0.23899999999999999
CAROLYN,4692,1.3640000000000001,89.429000000000002,7.9279999999999999,1.0660000000000001,4.2999999999999997E-2,0.17100000000000001
CAROLYNN,54,3.7040000000000002,92.593000000000004,3.7040000000000002,0,0,0
CARON,66,3.03,95.454999999999998,1.5149999999999999,0,0,0
CARRI,60,0,98.332999999999998,0,0,0,1.667
CARRIE,2385,1.048,95.22,2.2639999999999998,1.216,0.126,0.126
CARROL,37,0,83.784000000000006,16.216000000000001,0,0,0
CARROLL,191,0.52400000000000002,93.716999999999999,4.1879999999999997,1.0469999999999999,0.52400000000000002,0
CARSON,82,1.22,92.683000000000007,2.4390000000000001,3.6589999999999998,0,0
CARTER,140,0,93.570999999999998,5.7140000000000004,0.71399999999999997,0,0
CARY,423,1.4179999999999999,90.78,2.1280000000000001,4.9649999999999999,0,0.70899999999999996
CARYL,77,1.2989999999999999,90.909000000000006,3.8959999999999999,2.597,1.2989999999999999,0
CARYN,274,1.095,96.715000000000003,0.73,1.095,0,0.36499999999999999
CASANDRA,44,9.0909999999999993,68.182000000000002,22.727,0,0,0
CASEY,1153,0.60699999999999998,95.316999999999993,1.5609999999999999,2.3420000000000001,8.6999999999999994E-2,8.6999999999999994E-2
CASIMIR,31,3.226,93.548000000000002,3.226,0,0,0
CASSANDRA,655,2.7480000000000002,75.724999999999994,20,1.5269999999999999,0,0
CASSIDY,50,2,92,2,4,0,0
CASSIE,174,0.57499999999999996,95.977000000000004,1.724,1.149,0.57499999999999996,0
CATALINA,140,65,19.286000000000001,0,14.286,0.71399999999999997,0.71399999999999997
CATERINA,40,5,95,0,0,0,0
CATHARINE,93,2.1509999999999998,95.698999999999998,1.075,1.075,0,0
CATHERINE,5852,1.5549999999999999,93.319000000000003,2.3410000000000002,2.5630000000000002,0.154,6.8000000000000005E-2
CATHI,50,0,100,0,0,0,0
CATHIE,93,0,95.698999999999998,3.226,1.075,0,0
CATHLEEN,512,1.5629999999999999,97.852000000000004,0,0.39100000000000001,0,0.19500000000000001
CATHRYN,177,0.56499999999999995,97.174999999999997,1.1299999999999999,0,0,1.1299999999999999
CATHY,1856,2.0470000000000002,91.756,3.0710000000000002,2.9089999999999998,5.3999999999999999E-2,0.16200000000000001
CATRINA,52,3.8460000000000001,73.076999999999998,19.231000000000002,3.8460000000000001,0,0
CECELIA,224,5.3570000000000002,82.143000000000001,10.268000000000001,2.2320000000000002,0,0
CECIL,326,1.534,79.141000000000005,17.484999999999999,1.534,0,0.307
CECILE,97,1.0309999999999999,80.412000000000006,7.2160000000000002,11.34,0,0
CECILIA,704,37.357999999999997,48.011000000000003,2.2730000000000001,12.074,0.14199999999999999,0.14199999999999999
CECILIO,35,77.143000000000001,17.143000000000001,0,5.7140000000000004,0,0
CECILY,39,0,89.744,2.5640000000000001,7.6920000000000002,0,0
CEDRIC,132,0,27.273,62.121000000000002,9.0909999999999993,0,1.5149999999999999
CELESTE,387,5.9429999999999996,83.462999999999994,5.9429999999999996,4.3929999999999998,0.25800000000000001,0
CELESTINO,30,60,16.667000000000002,3.3330000000000002,20,0,0
CELIA,353,40.792999999999999,51.274999999999999,2.8330000000000002,4.8159999999999998,0,0.28299999999999997
